iter,loss,elapsed,q_bad_pre,qd_bad_pre,q_max_abs,q_max_norm,q_min,q_max,qd_max_abs,qd_max_norm,qd_min,qd_max,q_bad,qd_bad,spring_ke_bad,spring_ke_gbad,spring_kd_bad,spring_kd_gbad,spring_ke_min,spring_ke_max,spring_ke_mean,spring_ke_gmin,spring_ke_gmax,spring_ke_gmean,spring_kd_min,spring_kd_max,spring_kd_mean,spring_kd_gmin,spring_kd_gmax,spring_kd_gmean
166,0.001655,1.5824,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,34.11725997924805,40.549068450927734,-11.174756050109863,34.11725997924805,0,0,0,0,0,0,10000.001953125,50000.0,40556.22265625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.81658935546875,0.0,0.0,0.0
167,0.001428,1.5783,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,13.44830322265625,15.07925796508789,-9.427386283874512,13.44830322265625,0,0,0,0,0,0,10000.001953125,50000.0,40583.38671875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.54125213623047,0.0,0.0,0.0
168,0.001510,1.5744,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.575657844543457,12.102524757385254,-10.575657844543457,9.336675643920898,0,0,0,0,0,0,10000.001953125,50000.0,40413.50390625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.30572509765625,0.0,0.0,0.0
169,0.001649,1.5725,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.367918968200684,14.849738121032715,-10.575963020324707,11.367918968200684,0,0,0,0,0,0,10000.001953125,50000.0,40664.62890625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.9451904296875,0.0,0.0,0.0
170,0.001430,1.5826,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.53412914276123,12.205147743225098,-10.53412914276123,8.829021453857422,0,0,0,0,0,0,10000.001953125,50000.0,40447.328125,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.347267150878906,0.0,0.0,0.0
171,0.001480,1.5660,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.463248252868652,12.737199783325195,-10.463248252868652,9.403440475463867,0,0,0,0,0,0,10000.001953125,50000.0,40428.29296875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.936676025390625,0.0,0.0,0.0
172,0.001438,1.5806,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.704038619995117,12.21338176727295,-10.704038619995117,9.426074981689453,0,0,0,0,0,0,10000.001953125,50000.0,40441.10546875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.98310089111328,0.0,0.0,0.0
173,0.001505,1.5881,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.762978553771973,12.863463401794434,-10.762978553771973,9.209999084472656,0,0,0,0,0,0,10000.001953125,50000.0,40386.796875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.98143768310547,0.0,0.0,0.0
174,0.001436,1.5755,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.286808013916016,12.096864700317383,-10.286808013916016,9.605171203613281,0,0,0,0,0,0,10000.001953125,50000.0,40317.73046875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.92778015136719,0.0,0.0,0.0
175,0.001391,1.5747,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,21.416690826416016,23.414939880371094,-10.585073471069336,21.416690826416016,0,0,0,0,0,0,10000.001953125,50000.0,39941.41015625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.182857513427734,0.0,0.0,0.0
176,0.001376,1.5725,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.368578910827637,12.775349617004395,-11.368578910827637,9.436317443847656,0,0,0,0,0,0,10000.001953125,50000.0,39969.0,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.279048919677734,0.0,0.0,0.0
177,0.001435,1.5872,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.240615844726562,12.810935020446777,-11.240615844726562,9.261344909667969,0,0,0,0,0,0,10000.001953125,50000.0,40182.16015625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.909114837646484,0.0,0.0,0.0
178,0.001425,1.5686,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,12.172378540039062,14.432954788208008,-12.172378540039062,11.236827850341797,0,0,0,0,0,0,10000.001953125,50000.0,40103.59765625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.663299560546875,0.0,0.0,0.0
179,0.001413,1.5730,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.230636596679688,12.759852409362793,-11.230636596679688,9.395368576049805,0,0,0,0,0,0,10000.001953125,50000.0,40324.49609375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.94777297973633,0.0,0.0,0.0
180,0.001384,1.5707,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.261028289794922,13.117100715637207,-11.261028289794922,10.434032440185547,0,0,0,0,0,0,10000.001953125,50000.0,40076.203125,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.40991973876953,0.0,0.0,0.0
181,0.001484,1.5629,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.1493558883667,12.947296142578125,-11.1493558883667,9.074664115905762,0,0,0,0,0,0,10000.001953125,50000.0,40242.9296875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.97711181640625,0.0,0.0,0.0
182,0.001412,1.5632,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.379509925842285,13.785904884338379,-11.379509925842285,10.721386909484863,0,0,0,0,0,0,10000.001953125,50000.0,40023.34765625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.29665756225586,0.0,0.0,0.0
183,0.001514,1.5899,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.624992370605469,12.407308578491211,-10.624992370605469,8.978635787963867,0,0,0,0,0,0,10000.001953125,50000.0,40232.37109375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.86967849731445,0.0,0.0,0.0
184,0.001553,1.5747,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,9.118448257446289,11.15992546081543,-8.134990692138672,9.118448257446289,0,0,0,0,0,0,10000.001953125,50000.0,40138.80859375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.315406799316406,0.0,0.0,0.0
185,0.001389,1.5906,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.747312545776367,12.250601768493652,-10.747312545776367,9.167803764343262,0,0,0,0,0,0,10000.001953125,50000.0,40270.91796875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.95658493041992,0.0,0.0,0.0
186,0.001406,1.5763,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.358014106750488,12.978002548217773,-11.358014106750488,10.287127494812012,0,0,0,0,0,0,10000.001953125,50000.0,40224.640625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.42421340942383,0.0,0.0,0.0
187,0.943208,1.5715,0,0,48.03805923461914,48.794715881347656,-37.39962387084961,48.03805923461914,99994.421875,99994.4609375,-99994.421875,99988.3828125,0,0,0,0,0,0,10000.001953125,50000.0,40318.06640625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.9366455078125,0.0,0.0,0.0
188,0.001447,1.5747,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.440025329589844,12.831686019897461,-11.440025329589844,9.718101501464844,0,0,0,0,0,0,10000.001953125,50000.0,40153.66796875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.368492126464844,0.0,0.0,0.0
189,0.001480,1.5710,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.670930862426758,12.262127876281738,-9.558738708496094,10.670930862426758,0,0,0,0,0,0,10000.001953125,50000.0,40323.41796875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.8842887878418,0.0,0.0,0.0
190,0.001423,1.5754,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.730056762695312,12.833168029785156,-10.730056762695312,10.115926742553711,0,0,0,0,0,0,10000.001953125,50000.0,40022.60546875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.464508056640625,0.0,0.0,0.0
191,0.001539,1.5734,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,9.931291580200195,13.249896049499512,-9.288694381713867,9.931291580200195,0,0,0,0,0,0,10000.001953125,50000.0,40251.15234375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.73075485229492,0.0,0.0,0.0
192,0.001436,1.5684,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.200068473815918,11.954073905944824,-10.200068473815918,8.915992736816406,0,0,0,0,0,0,10000.001953125,50000.0,40141.1640625,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.52461624145508,0.0,0.0,0.0
193,0.001377,1.5869,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.249359130859375,12.830185890197754,-11.249359130859375,9.506321907043457,0,0,0,0,0,0,10000.001953125,50000.0,40221.66796875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.507869720458984,0.0,0.0,0.0
194,0.001390,1.5691,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.611533164978027,12.618135452270508,-10.611533164978027,9.469310760498047,0,0,0,0,0,0,10000.001953125,50000.0,40107.375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.57138442993164,0.0,0.0,0.0
195,0.001474,1.5797,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.516399383544922,12.863100051879883,-11.516399383544922,9.162467002868652,0,0,0,0,0,0,10000.001953125,50000.0,40230.19921875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.923465728759766,0.0,0.0,0.0
196,0.001390,1.5700,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.034676551818848,12.808504104614258,-11.034676551818848,9.33537769317627,0,0,0,0,0,0,10000.001953125,50000.0,40238.01171875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.37971115112305,0.0,0.0,0.0
197,0.001490,1.5826,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.785902976989746,12.524116516113281,-9.525053024291992,10.785902976989746,0,0,0,0,0,0,10000.001953125,50000.0,40263.30859375,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.7928466796875,0.0,0.0,0.0
198,0.001362,1.5751,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,11.342674255371094,13.310319900512695,-11.342674255371094,10.660139083862305,0,0,0,0,0,0,10000.001953125,50000.0,40213.64453125,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.95972442626953,0.0,0.0,0.0
199,0.001405,1.5682,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.96095085144043,12.220274925231934,-9.342805862426758,10.96095085144043,0,0,0,0,0,0,10000.001953125,50000.0,40196.6171875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.550201416015625,0.0,0.0,0.0
200,0.001497,1.5601,0,0,0.3157272934913635,0.4220302402973175,-0.18724951148033142,0.3157272934913635,10.756842613220215,12.496101379394531,-10.756842613220215,9.12175464630127,0,0,0,0,0,0,10000.001953125,50000.0,40220.13671875,0.0,0.0,0.0,10.300000190734863,70.19999694824219,60.9443244934082,0.0,0.0,0.0
